product_name,review_content,review_date,reviewer_name
H2Eau Brilliant Peony Clean,"Peony is probably my favourite note in a perfume and this does not disappoint if that’s your vibe. This is very much that clean fresh lightly floral and very girly light perfume that’s an easy grab for any type of day, any type of weather, any occasion! It’s work safe and in offensive. Is it revolutionary-no. Is it ground breaking with wild notes that are so intriguing-no. But it’s a beautiful fresh aquatic floral that ya can’t go wrong with! It’s a love for me!",01/24/24 19:36,Dort0625
H2Eau Brilliant Peony Clean,"Very fresh, juvenile.",01/22/24 11:13,AnnaMagenta
H2Eau Brilliant Peony Clean,"A pretty, fresh, bright, and watery floral! I think this would be especially lovely in the springtime!

The bright and floral peony and the fresh watery scents are what stand out the most to me. The musk and sandalwood are more subtle, but become more prominent on me as the fragrance dries down.

I think the peony is very well done. It’s very realistic smelling, just like the peonies in my garden right after they open.

I typically get great longevity with my fragrances, but I wasn’t sure what to expect with this new H2Eau formula. Surprisingly, it lasted the whole day on me. The projection was also nice, about an arm’s length with a light application.",01/21/24 14:40,Shimmer412
H2Eau Brilliant Peony Clean,This was quite nice. It smells floral but watery and youthful. Not very sweet,01/16/24 20:56,MaxieF
H2Eau Brilliant Peony Clean,This is so delicate and beautiful! It's a fresh floral scent that would be perfect for the spring! I really like this one! Sweet flowers! Perfection!,12/19/23 18:03,islandgirlmaranda
Cool Cotton Clean,"This is a great everyday scent. Accidentely ordered warm cotton and immediatley knew it was wrong. This is a nice ""freshly showered and clothes out the dryer"" scent. It is really nice and I will repurchase.",08/24/25 01:33,juliamaehren
Cool Cotton Clean,"This smells like laundry detergent dissolved in ice cold water, somewhat in a minty way. overall a great scent for everyday use.",07/21/25 02:47,kingnok
Cool Cotton Clean,smells like clean clothes :D,05/26/25 11:00,zzzx01
Cool Cotton Clean,"Cool cotton to me is a little too sharp for my taste of clean smelling fragrances. It smells a little two male colognish for my taste, and is a bit sharp with the fruity or citrusy smell. I’ll wear it to the gym and see if I like it. I don’t think I’ll be repurchase this, but who knows.",04/27/25 10:51,AdalynEverly
Cool Cotton Clean,The best description of this perfume that I can give is that it's great scent when you have to take a three hours train ride and don't want to bother any other passangers while still smelling nice. Makes me feel clean and put together. I don't get much lemon though,03/13/25 07:39,Grycza
Cool Cotton Clean,"The citrus is a bit much at first but once it dries down it smells like fresh laundry. Not my usual scent profile, but I can sort of appreciate it. Can't see myself wearing it out, but have used it to freshen up linens.",01/26/25 07:59,SugarShack23
Cool Cotton Clean,"I have both cool and warm cotton, I find warm cotton smells like clothes fresh out the dryer while cool cotton more so smells like water mixed with laundry detergent. It has a subtle aquatic vibe to it also, smells really lovely. I have such a large and expensive perfume collection but funnily find the perfumes from clean classic I own really easy to wear and suitable for so many occasions and every day use.",12/23/24 02:45,Pooks
Cool Cotton Clean,"Smells like a laundromat, I love it. This is everything I wanted Warm Cotton to be. For context, warm cotton smells like lice shampoo to my nose, it's gross",09/18/24 21:17,tayloreades
Cool Cotton Clean,"I definitely fall on the side of reviewers who get a light, cool, fresh scent rather than a synthetic lemon cleaner scent, so I like this -- it's great for days when you want a low-key fragrance. The only reason this is getting a ""like"" rather than a ""love"" from me is that the longevity is pretty bad -- 2 hours max, then you need to reapply (however, given the reasonable price, not the end of the world I suppose).",05/01/24 07:26,steelfeet
Cool Cotton Clean,"Dewy-Cool & Fluffy Cotton-Linen & White-Musk...

This is overall a white-musk scent, but with a dewy-coolness that verges on fresh. Opens with a soft, fluffy citrus with faintly fruity tones, but the musky cotton is swelling through with distant reminders of scents like Light Blue Dolce& Gabbana (although this isn't a dupe). As it transitions to the heart, the cotton-musk comes more forward with a hint of mint & mimosa that lend a powdery, fresh clean laundry vibe. Although this isn't a dupe, there's a dewy coolness here that reminds me of Cool Water Women Davidoff, but this isn't as sweet, and has a more musky-cotton vibe. The white-musk has some reminders of White-Musk The Body Shop, although again this isn't a dupe. The base notes, mostly white-musk, keep the effect going for average performance for a spring-summer wearing experience.

Overall there's an understated cooling, clean cotton/linen effect. I just have an aged sample of this, but this is nicely done and fans of understated white-musk scents might like this. Enjoy!",03/03/24 07:41,suzanne_ronald
Cool Cotton Clean,This is a beautiful warm linen scent. Good for spraying bedding before/during storage. Pillow spray.,11/15/23 08:58,BrokenSniffer
Cool Cotton Clean,"I love this scent. Basically smells to me like fresh laundry, which is the point! I love how clean it smells and it's really simple too! In a way it smells a bit like hand sanitizer or cleaning supplies too, but the dry down has a fresher scent. Either way I still love it!

Longevity is mediocre, around maybe an hour or two. So reapplying comes into play.",11/14/23 18:06,candyxoxo589
Cool Cotton Clean,"Here's a comparison of most laundry scents Clean offers:

Cool Cotton - definitely straight up lemon cleaner as many people have said. I was expecting a strong lemon based on the reviews, and generally I like the smell of cleaners, but this is way too realistic, it doesn't smell like a perfume but like a literal window cleaner. Not much else to it

Fresh Laundry - compared to Warm Cotton this smells more like actual laundry washed with floral/sweet laundry detergent, rather than the citrusy laundry detergent itself, which is what Warm Cotton is. Fresh Laundry is almost fruity in comparison. Not masculine, but somehow leans towards a more mature scent I can't see myself wearing. It just doesn't have that clean, after the shower feeling I was looking for, it's actually pretty heavy, almost dusty.

Soft Laundry - not similar to Fresh Laundry at all. This is more youthful and lighter. Musky, slightly floral, and citrusy. There is definitely citrus in this despite what the notes show. Not sure if I would use it, it's a bit more like a cleaning product rather than laundry detergent or clean laundry which is what I was looking for. My main impression is that this is a soft musky neroli + lemon or some other unsweet citrus scent, not bad but not at all what's advertised.

Fresh Linens - very very musky. Musk is the dominant note. This is the closest one to Skin by Clean in a sense that this is a very warm musky clean skin scent as well, with some amber in the base. This one I can actually smell on myself unlike Skin, although barely. Definitely has amboxan or Iso E or whatever they put in these skin type scents. It's very weak on me but I wonder if it's stronger to other people that can smell these types of scents. I assumed this scent is exactly what Skin would have smelled like based on the description. Overall it's very nice, not what I was expecting but I am pleasantly surprised.

Warm Cotton - Tide detergent scent but in the best way. Pretty unisex but only if sprayed lightly, if you spray a lot it turns slightly masculine. These types of laundry scents aren't supposed to be loud or it comes off as a cheap cologne, so I would definitely recommend only spraying one or two sprays as this is extremely strong and lasts hours. The best one out of all the Clean laundry scents in my opinion.",11/09/23 15:10,vanillaflower4
Cool Cotton Clean,"Darnit. No. It really is too sharply synthetic. It smells like laundry detergent much more than I like and has a sharp edge. I really wanted to like this and tried hard, but it’s a clear no. Warm Cotton is much better, much less synthetic on me.",10/27/23 14:36,tessture
Cool Cotton Clean,"its my favorite perfume, my go to for almost any season/occasion (though its especially suitable for spring and summer days), its a lovely fresh scent that mixes well with my chemistry :)",06/11/23 02:56,baguettes
Cool Cotton Clean,"I don't understand what the other reviewers are smelling here. I really enjoy fresh, clean scents, but this is a hard no. Cool Cotton has the same cheap, shriekingly synthetic scent as Febreeze and certain toilet bowl cleaners. And in my mind that always makes me think someone is lazy and doesn't clean or bathe properly - like it doesn't smell clean, just like you're trying to cover up the fact something isn't clean and that's just kinda gross to me - sorry ladies! (It seems like everything made by Clean seems to really make me ill. They're just so synthetic-heavy and headache-inducing. I'm pretty sure they all must contain some level of d-limonene because my allergies go crazy around that stuff.) This one has a minty note that makes it more bearable, but it's difficult to breathe when someone near me is wearing this. I guess the bonus is that this stuff is very resistant to fading and seems to stick to skin and clothes like glue. It's also a sillage monster, easily filling a room. With that said, due to the reach, it's probably not work-safe and definitely not health industry job safe.",01/07/23 03:14,mejohann
Cool Cotton Clean,"This is one of my favs and go-to when I need a scent boost to lift my spirits. I love it because it just smells clean and fresh. Like you just took a fresh bath with some high-end bubbles and body wash. It’s even nice to spray on your bed or favorite pillow so you feel wrapped in fresh, clean laundry. It’s just nice. Does not smell cheap or heavy. It’s just a great everyday scent.",10/11/22 19:59,angelmtaylor
Cool Cotton Clean,"The touch of mint gives this one a refreshing, cooling quality. Cool Cotton starts with a quick mist of lemonade, then dries down to a fresh crisp cotton fabric scent. It's like air conditioning for your skin in summer, or a cold breeze from an open window in winter. The cool feeling stays with you even after fragrance becomes a close to skin scent. Cotton flower, mimosa and white musk combine to create the very slightest hint of a powdery feeling. It's really more soft musk than powder. Non offensive, office friendly.. Uplifting, refreshing, and a real crowd pleaser. Perfect for anyone, any age, to wear anywhere, all year round.",10/06/22 13:09,joliecat
Cool Cotton Clean,"This is a pile of cut lemons on top of laundry. I enjoy warm cotton, but this is much more tart than that one. Mint is listed in the notes but unfortunately I don’t smell any here. I wanted a detergent smell but it’s so overpowered by all the lemon. In short, it smells like lemon scented laundry.",08/22/22 15:01,DaydreamExpert
Cool Cotton Clean,"This scent is interesting. This perfume smells almost like men soap (you know the green dove one) but on the dry down it's a little more pleasant. This particular scent should be layered. When compared to the warm cotton, this fragrance doesn't touch it at all not like laundry detergent more like soap.",08/15/22 18:14,xxredxx
Cool Cotton Clean,"Yes, it`s smells like clean, wet T-shirts from laundry.",07/19/22 12:22,domsolnca
Cool Cotton Clean,"Smells like a cotton tshirt freshly laundered and left to dry on the line. My mum told me I smelled like detergent. She wasn't a fan but I am its so clean and relaxing. I am not sure about this scent as a perfume I am going to try it a few more times to decide but it won't be wasted as it will make a nice spray for pillows and newly laundered bed sheets. Dries down to be fairly aquatic.

I like this but only buy if you want to smell like detergent.",06/20/22 15:27,penguinrabbit
Cool Cotton Clean,"The name says it all.
Powdery musky cotton with minty fruits and citrus in the background.
Inoffensive, and easy to wear, definitely smells like fresh laundry.

•If you don’t like “aquatic” fresh scents, might not be for you.•

I like it for a “non perfume” kind of day, when you just want to smell like you went into the shower and put freshly out of laundry clothes on, while someone cut an apple in the background.

The sillage is weak , a skin scent after around half an hour. The longevity is moderate.

Def a unisex because of its fresh soapy fruity scent.",09/22/21 07:26,marysunroyse
Cool Cotton Clean,"The September 2021 EDP formula
Very offensive. It's different to the other clean fragrances because it has an off putting pungent scent that is head ache inducing. NO THANKS",09/13/21 20:46,Chonesty
Cool Cotton Clean,"It’s funny, I love the CLEAN line-most of them or some of them. Warm cotton I can not stand, to the point that every layering package, multi package etc (which is at least 10+) and I’ve given the warm cotton away each time.but I purchased a large order from one of my online websites I purchase cosmetics and fragrances from so I got this As a free sample within my order and I can’t believe how much I love this. It’s citrus, fresh and laundry soap sort of, but it’s how I love it. Give this one a try!!!",05/31/21 11:03,Dort0625
Cool Cotton Clean,"I won't duplicate all the other reviews by describing how this scent makes you feel like you're fresh out of the shower after using expensive soap or wearing crisply ironed shirts, because this fragrance can be both of those things, but it also reminds me of burying my face in freshly laundered European linens while sprawled on a deliciously soft bed.

I like wearing this when I'm feeling blah and want to feel comfortable and calm--and very, wonderfully, fragrantly clean. It's also good for days when you get bogged down in between complex fragrances. This is simple and well blended: it's hard to pick out the distinct notes. Cotton flower, mimosa, and white musk are the most I can find in this.

Sillage is low-moderate and longevity is about 4-5 hours on me, finishing with a lovely skin scent that lingers for several more.",02/06/21 18:12,Quixotic Blue
Cool Cotton Clean,"This is a type of clean scent that is bright and chilly, like stepping out of the shower on a sunny, spring day. It is brazenly acidic, unapologetically soapy, and absolutely refreshing. The best thing have been learning, as I make my way down this line, is they deliver exactly what their name suggests. This is critical for blind buying, and acknowledges the customer deserves some basic respect in determining olfactory identification. Unlike some that think you won't know the difference. Take Pure Honey, which smelled like everything but pure honey! They have claimed Cool Cotton, and that is exactly what you will get. Where as Clean Laundry had slightly warm, fuzzy chords, Cool Cotton jumps out with sharp citrus. One is cozy, and one is refreshing. I don't think I will go further with my analysis, because that would be like critiquing laundry detergent. I will say this one last thing. Dry down lingers with this herbaceous brightness that reminds me strongly of Bath and Body Works, discontinued and now deemed vintage, body spray titled Lemon Basil. Which I can no longer find. So bonus! That verdant characteristic has extremely respectable longevity for a Eau Fraiche, which also amps up my affection for it.",01/14/21 22:51,echurch1979
Cool Cotton Clean,Inoffensive and very gym-friendly. This is what I would wear when I wake up late for class and didn't have the time to take a shower. Smells like soap mixed with fabric softener.,12/31/20 16:07,'giver7
Cool Cotton Clean,"I've had this for a few years, but don't wear it often. I like it when first sprayed, but about 10 minutes later it takes on a metallic smell and it puts me off. The Metallica smell doesn't last long, but I really can't stand that stage of this scent.",09/06/20 15:23,Nicole f
Cool Cotton Clean,"Straight out of the bottle, Cool Cotton brought back memories of a lot of the fresh aquatic/green scents that were popular in the 90’s. Think along the lines of Cool Water, Polo Sport, Nautica, Tommy Girl, etc. As it began to dry down, though, it really started to exemplify its name. It’s not a “going sailing” type of aquatic smell, but more along the lines of “recently bathed.” It smells like fresh laundry that has been dried in a fruity-floral fabric softener. There’s really no other way to describe it. As their Warm Cotton scent also smells like fresh laundry, I think the mint note is what makes Cool Cotton different.

It’s not something I’d wear for date night or an evening out, but you could definitely wear this to run errands or to the office. (I mean, c’mon, who’s going to complain about working next to someone who smells like they showered today?) This could also be a workout scent or when you just want a good pick-me-up, as it gives that just-washed-up vibe. I’d say it’s a good selection for Spring/Summer, however I could see it appealing year-round to people who are fans of this type of scent. Cleanliness doesn’t really have a season.",09/06/20 14:21,SeauxGood
Cool Cotton Clean,"The smell of Cool Cotton is clean and pleasant, but it lasts maximum 5 - 10 minutes. That's very disappointing. Not worth of money, not even 5 bucks.",08/26/20 02:57,Sweetlady 123
Cool Cotton Clean,"Cool Cotton by Clean opens with a refreshing minty green pop of bergamot that mellows to a sparkling lemon-apple blend that gives way to a clean cottony musk. I love fresh laundry and laundry detergent and I want the whole world to know it, I really don’t understand why some people are embarrassed by smelling like clean clothes. You ever smell someone in stinky clothes? *yuck face* nobody would buy that perfume. I am a huge clean fragrance fan this is the 8th scent I have purchased from the brand. If I can’t decide on what to wear from my collection or am in a hurry, I can toss this in my bag and go – it’s a no brainer! Fresh and easy scent!",07/29/20 23:37,Addict2Perfume
Cool Cotton Clean,"I would use it on my pillows and blankets to give them that out-of-the-wash smell between washes, but I would never use it on myself, and I remember after gym class in high school, spraying it on my gym clothes and having someone rudely omit ""Who smells like laundry detergent?"" with a frown!
I, personally, don't want to smell like detergent or my laundry, as my clothes already have that slight smell to them, and I don't need the world to know how often I do my laundry - doesn't much matter to me. I want people to smell me and wonder ""That fragrance is gorgeous, what is she wearing?"" or ""she smells delicious"" rather than ""someone must have just done their laundry!"" So I would not reach for this ever again on myself, though I would perhaps buy another one just to have to spray on my linens and blankets and such! Just not on myself :)",05/10/20 19:59,sophiagardenia
Cool Cotton Clean,"Very fresh, laundry detergent, clean scent. Citrus and apple are prominent. Like a “cotton” or “linen” scented candle. Normally not something I am very much into, but I wore my little sample of this extensively while in Barcelona this January, which was a bright spot in a very dark time for me so this scent to me is tied to unusually calm, relaxed feelings in a comfortable, “clean, well-lighted place.”
6/10",01/27/20 14:08,Tea&Witchery
Cool Cotton Clean,"It smells just like laundry detergent so personally I like It! Moderate sillage for maybe 20-30 min before turning into a skinscent. Weak to moderate lasting power depending on your skin, moisture makes it last longer so use some lotion before spraying.
The budget version from H&M called ""T-shirt"" is actually better though, it is less sharp and much stronger than this.",12/16/19 05:17,Tasali
Cool Cotton Clean,"I would say this is a unisex fragrance.
I second the voter saying warm cotton vs cool cotton is the same as warm towels from the dryer vs a shower with expensive soap.

Topnotes are juicy sweet apple, lemon and bergamot warmed with cotton flower and a hint of a bitter masculine tone. The citrus is not a very sharp smell - more like a very bright smell, more like rubbing your hand hard on a lemon peel and smelling the oil, than actually biting into the shapness of the lemon.

As it dries down, there is a hint of lemon cotton flower and musk. Base notes - definately some amber

It has a very weak sillage and is not long lasting. On me it lasted maybe 15 minutes?

Makes me think of a watered down version of Guerlian Acqua Allegoria Herba Fresca but less green, more warmth from the cotton flower and amber

A definate (but weak) ""expensive soap"" smell . Not a ""laundry chemicals"" smell.

Its OK but not memorable in any way. It is much more 'perfume like' than the other cleans (simply soap, clean original, ultimate, shower fresh, fresh laundry, summer linen) , which basically imitate detergent or soap . This one is definately a perfume with all the artisticness that goes into the perfume. If I didnt know it and smelled it on someone else, i would say it is defiantely a perfume and not simply clean soap or fresh clothes. The trouble is, in creating this fragrance Clean has shunned it's cult status of imitation smells, and has produced a perfume which is 'perfume like' with layers and artisticness but simply doesnt do it very well. So you have a perfume which smells like a perfume, but in fact is a mediocre one. I cant imagine it would be anyone's favourite because there isnt anything to make it stand out.

It is very similar to Clean Provence (discontinued) which was the expensive triple milled french soap one BUT this one is more green and warm, much much weaker

In summary.

Unremarkable, weak but pleasant expensive soap fragrance.

VEry different to warm cotton which is more of a warm clean towel smell. I would recommend warm over cold",07/17/19 06:46,pongwiffy
Cool Cotton Clean,"A nice minty body wash clean., if you want to feel fresh out of the shower.",06/28/19 15:32,sibaraa
Cool Cotton Clean,"Clean Warm Cotton or Clean Cool Cotton? If you like the smell of freshly ironed clothes - choose Warm Cotton. If you like the way you smell after a refreshing shower with a classy soap - then go for Cool Cotton.

I love some of the Clean brand*s perfumes, but not their typical squeaky clean ones, like Warm Cotton, Shower Fresh, Original etc. But I actually like Cool Cotton. It's more soap than detergent or softener. Cool Cotton is clean and fresh from the start and it settles that way too. It offers no drama, no surprises, no excitement. It's simple and reliable, good and safe. You smell nice and you know it. Sometimes that's exactly what you wan't from a fragrance. Nothing more, nothing less.
// Update a few years later. I still like this no fuss- no problem- scent. I've noticed that of all my perfumes this one have given me the most compliments through the years. We're a good match.",09/03/18 06:48,GardenDays
Cool Cotton Clean,"I'm really jealous of whatever it is that you guys are smelling in the other reviews, because to me this smells like febreeze and a portable toilet freshener had a child. I absolutely loathe it. I blind purchased at a deep discount, thinking that if I didn't like it I could at least use it as a room/linen spray. Nope. Never want to smell this again.",02/03/18 09:05,kodyloki
Cool Cotton Clean,"To me this smells like soft, cool cotton sheets. It's natural, clean, and refreshing. It reminds me just a bit of Estee Lauder White Linen, but a softer, fresher, less sharp and more updated version of that scent. If you like clean and fresh fragrances, I recommend trying this out (actually the entire Clean brand).",11/20/17 08:06,kristin126
Cool Cotton Clean,"I tested a manufacturer's sample, and dabbed it. This is an aquatic, clean cotton t-shirt type of scent. I can't pick out any of the individual notes that Fragrantica lists (besides the cotton) as it is very well blended - but the overall effect is very aquatic, reminiscent of something Issey Miyake might make.

The sillage was quite powerful upon initial application, but died down to a skin scent within 2 hours.",09/26/17 14:57,lovelyhazel
Cool Cotton Clean,This smells exactly like the green dove shower gel.,03/08/17 06:51,kerimometi
Cool Cotton Clean,"Here's how I'll put this because I'm being honest. If you like the scent of soap after a shower and want it to last longer, this is THE perfume to put on. It's just a blast of clean towel dried cottony goodness. You're gonna smell a little like dove soap and if that's your thing, you will love it.",05/13/16 07:01,minusvminus
Cool Cotton Clean,"I intend to by this one... :) recently I discoverd #Clean produscts and I think it;s another level of scent, androgyne, light, contemporrary.",03/25/16 04:30,Iris_S
Cool Cotton Clean,"This smells clean, oceanic, and almost fishy because it smells so close to the ocean. It also smells like clean laundry. It smells like the Yankee Candle scent 'Home Sweet Home' I don't like it.",01/22/16 11:34,HeavyBeatsUK
Cool Cotton Clean,"So to start I will say that my favourite type of fragrance is a clean, fresh smelling perfume. So when I got this as a free sample I thought i couldn't go wrong, and technically speaking I didn't. It does smell amazing! It does smell fresh! And it does smel clean! But here's the thing.... It smells EXACTLY like the towels I took out of the dryer! So yes, this is absolutely fresh and clean....but it's like, how you want your clothes to smell as they come out of the dryer, or how you want your bedding to smell when you go to lay down at night! This one would be perfect for if you were to have a bath or shower in the evening right before bed, and then you spray your clothes with it, lightly on your body and then your bedding as well! As far as a perfume goes, no....I will take a pass on smelling like laundry!",07/25/15 17:48,Dort0625
Cool Cotton Clean,"Guilty pleasure... I kinda love this stuff! Perfect for summertime, when I myself don't necessarily have a signature scent, but like to experiment with different fresh fragrances outside of my usual warm/spicy preferences. I get the zingy citrus and clean cotton up front, followed by the gentle musk drydown, and it's really nice! I must be one of the lucky one's who's body chem mixes well with the product, because it lasts a good 8 hours on my skin and longer on my clothes. I love wearing this with a crisp white tee that smells like my laundry detergent.. Putting it to good use this summer, cuz who doesn't wanna smell fresh & clean on a scorching hot day? Very pleasant stuff for the warm season.",06/15/15 11:13,ell_bee
Cool Cotton Clean,This smells like a wc duck in a public restroom. Including the urine leftovers.,06/10/15 10:33,The Swedish girl
Cool Cotton Clean,"Surprised how much I like this! There is a distinct dryer sheet/laundromat smell with something metallic and fresh right in the beginning. The dry down is quite nice on me--light, clean white musk--and it comes on rather quickly, about thirty minutes in. I can tell that this is strictly a scent to be worn for one's own personal satisfaction because there is next to no sillage and longevity is poor. If this came in a set with matching lotion and shower gel/body wash then it might actually be worth paying full price for, but I am happy with my small rollerball sample. This is also a good scent for layering with the other Clean fragrances, especially the Warm Cotton and Air.",05/26/15 14:44,DarlingNikki
Cool Cotton Clean,"Smells very similar to Clean - Warm Cotton. Unfortunatly this has absolutely no lasting power on me, it smells ok on me for like 15minutes, and then its gone.

Very weird, especially because Warm Cotton lasts all day on me.",03/30/15 09:57,Hewlett
Cool Cotton Clean,"Meh, what's to say about this scent.. I personally did not enjoy it too much, it's very fresh and clean smelling but there is nothing intriguing about it. My friends really enjoyed the scent, and one of my friends loved it so much I ended up giving it to her. It's ok I guess, but there's nothing special about it.",01/05/15 16:32,Lovelylittlelisa
Cool Cotton Clean,"This is not a scent I would normally gravitate towards, but since it was a free sample I decided to try it. The name is certainly accurate - cotton, with a bit of citrus to make it more interesting. Projection is low, as I tend to expect from Clean. I enjoy it more than I thought I would. But honestly, I wouldn't purchase it. Perhaps I will finish the sample, perhaps I won't. I am finding it difficult to muster any opinions about Cool Cotton at all. It's ""nice,"" but nothing more.",10/28/14 21:21,angellama
Cool Cotton Clean,"Smells like crisp, clean, laundry detergent. I wouldn't wear this personally, but it smells so good :) I would use it as linen spray!",08/27/14 10:05,arenee92
Cool Cotton Clean,This smells like a cotton candle. Way too strong of a scent for me. I thought it would be more soft. Didn't care for it but I did spray it around the house.,06/20/14 08:48,DandelionPicker
H2Eau Water Lotus Clean,"i don't usually go for a fragrance like this but smelling this made me feel like i had just been transported into a luxury spa. it's a nice break from the scents i usually go for, and an easy reach!",11/11/25 17:34,w_isteria
H2Eau Water Lotus Clean,"I adore this scent, whenever lending it to others I tell them it's what I think a freshwater mermaid would smell like. The perfect summer or spring scent, the lotus scent mixed with cucumber and marine notes is so perfect, it really paints an image in your head. It is definitely more feminine, but I could see anyone wearing it as well. This may be a little niche in this community, but if you play the game Overwatch, this would definitely be Lifeweaver's signature scent. 8.5/10",10/08/25 08:40,LavenderElixir
H2Eau Water Lotus Clean,I love this. Clean and fresh. It's honestly real subtle but also a wonderful intimate fresh out of the shower and spa fragrance. The longevity is quite impressive it definitely remains pretty intimate for a long time it's a nice scent bubble for those who don't like wearing fragrances that project farther than arms length or to offend. The cucumber is obviously the most prominent note. It's like B&BW Cucumber Melon grew up and got her life together. She's in her healing era. I'd say this is a safe blind buy. You really have to dislike cucumber as a whole to not like this.,08/14/25 09:58,thickesthoneyyy
H2Eau Water Lotus Clean,I smell water… just water. Disappointed. Nothing about this perfume stands out and I wasted my money,07/26/25 20:56,narro629
H2Eau Water Lotus Clean,"I’m basically obsessed with this whole line. I have full bottles of this, waterfall and nectarine petal. They all smell amazing, but like many I’ve tried from Clean they don’t have a tremendous amount of projection or sillage. My biggest issues are: 1. The product is sticky when you spray it on, and stays sticky for at least an hour while wearing. I assume this is due to the water-based nature of the perfume. And 2. Again, due to the perfumes being water-based they have a pretty short shelf life. The website says they are only good for a year, unlike most of my perfumes which can last for years if not decades when stored properly. I haven’t actually had these long enough to test that shelf life, but it is a concern of mine.

Edit a few months later: when these sit on the shelf long enough they take on a musty quality.",07/22/25 14:29,nessie.jesse
H2Eau Water Lotus Clean,"As true to its name as it gets. A slightly sweet very watery lotus scent. I am an enjoyer of light scents, though I tend to go for the powdery iris/violet ones, I still thoroughly enjoy this and if someone walked past me wearing this I would think they smell really good.",07/10/25 11:35,caro.mil
H2Eau Water Lotus Clean,"smells like a lemon lollipop at the pool on a sunny day when you were a kid, very refreshing and not that sweet",07/03/25 09:15,666rchid
H2Eau Water Lotus Clean,"I've been obsessed with aquatic, clean scents lately so this one hits the spot! I agree that H2Eau Water Lotus is similar to the Dove cucumber soap, but there's an added floral sweetness to it, which I love! Sometimes cucumber notes turn picklish on my skin, but I don't experience that here. The projection is only a 1 foot radius and longevity is moderate, which I've come to expect from ""freshies"". Still, I think this is a solid choice to add to my aquatic fragrance collection!",06/28/25 08:51,As Above
H2Eau Water Lotus Clean,"sweet, aquatic, id call this a wet floral. evocative of lily pads, damp moss, and gently moist air. the lotus/peony/cucumber accord gives this levity and airiness but it still is fresh and undeniably saccharine. i would drink this if it was a tea/beverage",06/14/25 13:15,nenuphars
H2Eau Water Lotus Clean,"dove brand cucumber bar soap. the light green one that always felt fancy as a kid. it's lovely, and inoffensive, and not worth what I paid for it, but it fills a niche in my collection well enough.",05/14/25 21:24,solarity
H2Eau Water Lotus Clean,"one of the things i love about the clean brand is their ability to make inoffensive scents that make you smell shower fresh. of the ones i’ve tried, this is one of my favorites.
it reminds me of the cucumber melon bath and body works scent - very nostalgic, but a more modern take on it. this one is just an easy reach, especially for spring and summer.",04/23/25 07:21,guntlia
H2Eau Water Lotus Clean,"The other reviews are a bit baffling. I thought maybe I just didn’t have a good enough nose or wasn’t rolling it properly, etc. I sniffed and sniffed and waited and sniffed again. I put it on my skin, I put it on paper. I applied a little, I applied a lot. I waited overnight, I sniffed more. I just do not sense any of the notes in this. It just smells like strong, synthetic perfume to me. What I must be smelling i the amber or musk. At one point I thought I got a bit of cucumber upon initial application but I quickly lost it. And I’m very familiar with cucumber fragrance as cucumber melon was my go-to in the 2000s. There is nothing aquatic. There is nothing white floral. It’s just generic artificial which I can only attribute to the peony perhaps mixed with the amber/musk if going by the notes. I will say it was only tolerable when I applied a very very small amount, the fragrance did have a light freshness to it then, but not without perfuminess. I purchased another brand’s perfume the same day with beach notes—that one smelled like salt water and sand brought in by the breeze, so I know it isn’t my nose to blame. Maybe I got a bad batch, I was really let down that this perfume didn’t have any of the important notes and is barely wearable, despite the good reviews.",04/12/25 09:39,Grassygourmand
H2Eau Water Lotus Clean,🥒♥️,04/11/25 10:35,fisken23
H2Eau Water Lotus Clean,"cucumbery, aquatic, light. very fresh and lovely, but also nothing to write home about. still a good scent especially if you're into cucumber, this definitely has a good note of it. also felt very ozonic, which is a gorgeous combination of water and sky in a smell. suspicious about lasting power, lasted only about 3-4 hours on paper so can't imagine it to be better on skin. also i don't like limiting scents to seasons but this is like 99% summer frag",04/01/25 22:11,lelipeli
H2Eau Water Lotus Clean,"I never thought I'd like a cucumber-y scent so much! Excellent, clean, fresh, and the sweetness almost turns that cucumber into a very watery watermelon, but not in a bad way at all, as I don't usually like watermelon in fragrances. This scent is so lovely, I can't wait to wear it on spring strolls by the pond watching damselflies buzz by young green lily pads.",03/09/25 22:04,Violasororia
H2Eau Water Lotus Clean,"I bought a gift pack of the new H2eau line from clean that had all of the new line in it and some of them I looooved. I can’t remember all of them but I knew this one and musk noir(maybe that’s not even what it’s called) we’re ny favourites so I ordered a full size of this. The scent is so nice, it’s really aquatic and fresh smelling. If you are into fresh, aqauatics, citrus or aromatic perfumes this will absolutely be your jam. The one thing I will say about this whole line is that it has kind of a gross feeling to the liquid. It’s almost oily and sticky and then if you were to slide your finger along your skin it would kind of be like when you neeed GOO Gone for tough stickers, gross description I know but I can’t describe it any other way. It’s so gross in fact I changed my rollerball head and dumped it into a spray bottle, so I could spray it onto my clothes rather than my skin, it really is that bad. Scent 10 out of 10 , the liquid -10 out of 10 lol",03/02/25 11:50,Itsadortthing
H2Eau Water Lotus Clean,"So fresh and clean. Doesn't smell synthetic at all, the scent is soft without harsh edges. This isn't a head turner but the perfect fragrance to wear to the office or day to day when you just want to smell clean and put together. Wearing this kind of gives the vibe you go to an expensive spa surrounded by a peaceful lake with lotus flowers on it, and serene zen gardens. After taking a shower with their expensive body washes and shampoo, you leave smelling like Water Lotus.",12/30/24 08:27,Alice99
