product_name,review_date,reviewer_name,reviewer_gender,reviewer_total_reviews,helpful_badge,award_count,review_title,review_content
Lush Sapphire,06/27/2019,Kaliha,F,4,,2,I finally did it...,"I tested it out, but I don't really remember what I thought back then. It arrived 5 minutes ago and was immediately sprayed on my skin. The first thought: lilac! Wait.. that's not in there. Could it be the osmanthus? Hm, bergamot would really be preferable for me. I gradually notice how it becomes floral-powdery. I am hopefully waiting for the base. Will it manage to convince my Chanel skin chemistry? I wait and will report back!
Okay, we don't match; I feel heavily perfumed, unnatural, artificial. The scent hardly changes, but remains very present. I can't handle this ""lilac"" at all. Headache potential extremely high!"
Lush Sapphire,09/07/2021,Muckelina,F,76,VERY HELPFUL REVIEW,9,A Musky Bomb That Is Enchanting,"I received a sample with a fragrance order and was immediately overwhelmed.
Yes, it doesn't just smell of musk; it almost knocks you over. But only almost ;)
The scent reminds me of a walk in a flower garden on a summer afternoon. As it develops, I find the fragrance slightly fruity, although there are actually no fruits in it.
The scent is not heavy, but I wouldn't wear it at 30 degrees. More like up to 25, due to the risk of headaches because it is quite intense.
The fragrance embodies femininity in person.
The sillage is initially very strong, but it fades quite quickly for me. The longevity is also not great, lasting less than 4 hours on me.
However, since the fragrance is affordable and others rate it much better, I would recommend purchasing it."
Lush Sapphire,06/12/2016,Gelis,F,328,,6,A Charmer with a Pompous Appearance,"In my statement, I said: ""Nothing special."" But somehow, it still stuck with me. So instead of just a sample, I had to get a decant. Here we are:

Orange blossom and bergamot come together for a radiant, cheerful ""Here I am."" After about 30 minutes, osmanthus, musk, and amber bring the scent back down. It becomes warm and soft. The orange blossom-bergamot complex quietly sparkles in the background. I don't detect the powder shown above.

After two hours, I recognize the base notes as a very light woody touch. Sometimes I catch a whiff of vanilla, sometimes not... In the meantime, I notice the orange blossom more distinctly from time to time.

I would describe the scent as floral-warm-soft-lightly woody. A charmer with a pompous appearance. Not a scent I absolutely need, but it could certainly find a place in my collection.

Addendum Dec. 6, 2022: It has since been reformulated, the fragrance pyramid looks different from when this review was written."
Lush Sapphire,08/13/2011,Medusa00,F,841,,10,The black bottle is just a disguise!,"Dear Very, forgive me. I am being bombarded by black, masked bees that escape from the bottle and pour liters of honey over me. There are some things I don't like in perfumes (at least when they are in the majority, thus dominating a scent: lily of the valley, honey, benzoin resin, incense, and overdosed musk, sugar) Who wrote ""Not sweet"" here? For Her is ONLY sweet for..."
Lush Sapphire,02/21/2021,Christacita,F,60,,10,"Look into my eyes, baby!","Spring is coming, without a doubt. I can tell because I am excited about floral scents like never before in winter. My little lemon tree, which had to winter indoors, is bearing its first lemon blossoms. Their scent is sweet, intense, strong, and very delicious. It's as if they want to say, ""look at me, smell me, I am ready for spring, for feelings, for life""! The fragrance ""for her"" feels just as intense and ready. Floral-intensive and sweet, for the woman who is ready to be seen, yes, to be smelled. Because she is ready for spring, for real emotions, and wants to declare this to the world. Not a scent for every day, but definitely one for bold spring feelings."
Lush Sapphire,12/02/2021,Nadiiine,F,38,HELPFUL REVIEW,11,My Loyal Companion,"This fragrance has been with me for many years and is an absolute go-to/ everyday scent. The scent is super pleasant for me and my surroundings and never offends anyone. With it, you are always stylishly ""dressed."" It is feminine, confident, and sensual. We have a strong musk here, which characterizes the fragrance, along with subtle flowers in the background. By the way: I..."
Lush Sapphire,01/04/2022,Damy,F,2,HELPFUL REVIEW,14,"Hela, the Goddess of Death","When I first sprayed this fragrance, I immediately had a very specific association in mind.
I saw Hela before me.
A goddess dressed in black and green, moving with smooth, predatory steps.
One who takes what she wants without compromise.
One who radiates self-confidence and exudes incredible sexiness.

Of course, I mean Hela from Marvel's ""Thor Ragnarok,"" portrayed by Cate Blanchett.
Historically, it would probably be Hel, the goddess of death, ruler of the underworld.
However, I have no association with her, so I will stick with the fictional film character of Hela.

For me, the perfume embodies a woman who can assert herself. A woman who thinks analytically, acts decisively and purposefully.
One who possesses a healthy dose of self-confidence and never lets herself be pushed around.
At the same time, the fragrance also has a seductive sexiness that imparts a mysterious femininity.
It conveys a certain coolness, like the distant majesty of Hela, yet it never feels stiff.
After about two hours, the scent becomes closer to my skin, and I perceive a certain softness.
Does Hela have a hidden soft core?

When I wear the fragrance, it gives me a boost of self-confidence, almost like the ""Hela-to-go,"" a bit of support from the goddess.
Even though it may sound a bit overwhelming in my description, the scent is by no means that; it is quite suitable for everyday wear and a great companion for almost any situation.
For me, it does push boundaries with its incredible self-confidence.
Sometimes it's too much for me.
Sometimes it's exactly what I need."
Lush Sapphire,10/09/2022,Skimmia,F,7,HELPFUL REVIEW,0,The Sofa Cushion,"Living with a man who is rather indifferent to scents can be really frustrating: For months now, I've been making incredibly wonderful discoveries, constantly walking around with my wrist in front of my nose (the fact that I’m even tanned on my face this summer is a miracle), wanting to share my enthusiasm and thoughts... and the other person can at best be moved to a ""Hmnja."" Or (with each of my now quite numerous vanilla scents) to a ""Hmnja. Heavy."" Barbaric! But his comment on For Her EAU DE TOILETTE really took the cake, as he suddenly had a very definite opinion: He sniffed, sneezed, and said: ""Böh. Like a sofa cushion!"" Noticing my astonished look, he quickly qualified it, but not in a more sensitive way: ""Like a salon!"" (what he meant was ""Like grandma under the arm""). We quickly ended the conversation.
I even believe I understand what he perceives: The scent is indeed very dense, sweet, velvety, tightly woven, not a trace of ethereal, fragile, floating. I don’t perceive it as a cool, career woman scent at all, but rather as warming, charmingly sexy, and even sunny (though more so in cooler temperatures). But the association with dusty furniture with the haze of a thousand behinds in it? ""For Her"" doesn’t deserve that. I will continue to wear it with enthusiasm!"
Lush Sapphire,07/18/2012,MarieLaVie,F,45,,9,Female Refinement,"For Her ... a fragrance that practically merges with the skin.

To me, For Her smells of intimacy. Of natural femininity. It has just the right blend of musk and light florals to not come off as too animalistic, but also not too ""clean.""

For Her is light and develops on my skin into a skin scent after about half an hour. What remains for the next few hours is a seductive, feminine, private fragrance. You have to come close to me to perceive it, which only confirms For Her in its sensuality. It is not an extroverted scent, and I wouldn’t describe it as elegant, but it is reserved in an inviting way. Quite refined."
Lush Sapphire,02/27/2022,AnnaMariee,F,18,,9,I was looking for you! And then you were gone again...,"My goal was to find the perfect office scent. I am back in the office more often now and, due to my job, I am frequently on the go and in contact with clients. For that, I obviously need fragrances that work in almost any situation. Ones that appeal to almost everyone but are still not boring. A people-pleaser with style :) After reading the great reviews about For Her here in the forum, I arranged for a decant.

The first impression: great! Floral, but not too sweet. In a high-quality way floral. I also catch a subtle freshness, like just showered.

Shortly after, the heart note reveals itself. The floral aspect takes a back seat, and what remains is an elegant, self-assured, slightly smoky, cool sexiness that, like everything else about this fragrance, is not overpowering. I am thrilled!

Not even an hour later:
The scent is already a thing of the past. I have to really strain my nose to even catch a whiff of the perfume. And I really didn't hold back.
Oh, if only you weren't so fleeting!"
Lush Sapphire,11/14/2023,Shepilein,F,59,VERY HELPFUL REVIEW,9,Charm from the Past,"Better late than never! Somehow, I had overlooked the black bottle so far, as I always reached for Poudree or Musc Noir Rose. Unfortunately, I find the fragrances from Narciso Rodriguez to be quite similar. I always thought that if you have one or two, you don’t necessarily need another one from the line.

Recently, I received a sample of this fragrance and tried it out. It was actually the first scent in the entire line that was not crafted in exactly the same pattern as the others. For me, it has a slightly older touch, but definitely in a good way. Upon spraying, you immediately notice that it is floral. But Osmanthus is truly something unique. This is not your typical floral scent. It smells more like a velvety flower, where you can’t quite tell what type of bloom it is. Somewhat bitter, woody, a bit peachy. And then comes this patchouli scent, which for me is the epitome of vintage. The whole thing is enveloped in amber and musk, giving it that freshness and bitterness. These notes blur the floral scent. It’s as if the lens of a camera is out of focus. A retro blend that doesn’t clearly reveal what you are actually smelling.

Because this perfume has such a mysterious, older touch, it definitely has charm. So far, it seems to be particularly well-received by older people. A scent that women from the 50s would probably have worn. I must say, it truly captures the spirit of the older generation. For me, it is a fragrance that is definitely a classic and will remain so."
Lush Sapphire,03/22/2025,MajaDuft,F,105,VERY HELPFUL REVIEW,8,A Clean Musk Allrounder,"I own several of the Narciso Rodriguez fragrances, which I believe are among the best designed by the brand. My favorites are Narciso EAU DE PARFUM POUDRÉE and the warm, clean musk bomb ""For Her Pure Musc (Eau de Parfum) | Narciso Rodriguez."" This fragrance in the black bottle is the original standard For Her scent and offers a lot.
It is a beautiful, clean, and crisp musk with floral undertones; the scent is warm yet light and powdery.
You can wear it perfectly in everyday life or for the office, I really like it. I must say that the Narciso Rodriguez fragrances are truly amazing, and I am glad to collect them, as each has its own beautiful characteristics and scent notes. They are great allrounders that have rightly become bestsellers; alongside ""For Her Pure Musc (Eau de Parfum) | Narciso Rodriguez,"" this one often appears on the best lists, and rightly so."
Lush Sapphire,10/24/2014,NadsSpatz,F,596,VERY HELPFUL REVIEW,6,Feminine Musk Fragrance,"~ Inspiration ~
After testing the EDP and finding it too strong, I read here that the EDT is supposed to be the softer version.

~ Bottle ~
The simple design is the same as the EDP, but the EDT is now in black. It appears more elegant, and one might assume due to the dark color that it is also heavier.

~ Scent ~
Upon spraying, I immediately recognize the familiar ""Narciso Rodriguez - For Her"" presence. The scent is distinctly recognizable. Citrusy bergamot, orange blossoms, and spicy osmanthus shine here. With musk in the heart note and amber, it becomes sensually warm after a few minutes. Vetiver and vanilla form the slightly earthy base.

~ Longevity ~
On my skin, it lasts about 7 hours, which is quite long for an EDT. A modest application is necessary, as otherwise it becomes very piercing, intrusive, and synthetic, causing headaches.

~ Occasion ~
It is best suited as an evening scent on cooler autumn and winter nights. For everyday wear or in the office, it is still too strong for me.

~ Conclusion ~
I find the floral-spicy top note pleasant, but the somewhat harsh musk-vetiver combination does not appeal to me anymore.

Strangely, I actually find it really nice on other women! It just doesn’t seem to suit me..."
Lush Sapphire,08/22/2010,Antoine,F,207,,0,Sensual,"For Her EdP seems to polarize quite a bit due to its intense musk note. I tested the EdT (thanks to Lolle), which has a significantly different composition. Musk is also present here and clearly noticeable. The musk note did not bother me, but the fragrance direction of For Her EdT (I would call it sensual-elegant-feminine) is simply not my thing.

For Her EdT starts with a sweet-floral top note and then quickly becomes amber-musk-heavy. The woody notes capture the amber-musk haze well. The scent has a very sensual quality and feels quite erotic. Nevertheless, it does not come across as vulgar or intrusive to me, but rather elegant and even a bit sophisticated. I did not experience any associations with cat pee or other organic excretions, but perhaps that depends on individual skin chemistry. I usually tolerate musk and amber well, but vanilla is often a disaster for me.

For Her EdT is a very present fragrance and extremely long-lasting. Where and when you wear it is, in my opinion, just a matter of dosage. If I liked this fragrance direction, it would definitely be a candidate for purchase for me."
Lush Sapphire,09/05/2023,Schmuppi,F,9,HELPFUL REVIEW,11,Unobtrusive Compliment Giver,"Actually, I didn't plan to keep this fragrance. I bought the bottle online including a sample, so I could return it unopened if I didn't like it. The sample didn't convince me; I actually wanted to send it back, but as fate would have it (okay, now that's very dramatic :D), I printed the return form incorrectly and could only send the item back at my own expense, which wouldn't have been worth it. So I kept the bottle and thought I could either gift it or give it another chance. The scent was personally too piercing for me, a bit musty, not a nice, straightforward musk note like the other Narcisos.

Still, one morning I sprayed it on; I wanted to give it another chance before passing it on. It developed a little better; maybe my nose just needed to get used to it, I thought. Throughout the day, I forgot about it; I didn't smell it on myself anymore. But then I went shopping, and a woman at the checkout approached me. She asked what I was wearing, which I didn't understand at first. She said I smelled so good, and that was exactly what she liked.

Rattle rattle rattle. I thought about it. Oh, my perfume? What did I spray on this morning? Ahhh, the black Narciso. Really? Can you still smell it that strongly?

I must have looked a bit puzzled at first, but then I quickly pulled out my phone and showed her the perfume. Spelling out the name Narciso Rodriguez to older women who don't speak English or Spanish isn't easy; she was obviously not a Parfumo member :D But she was happy and diligently typed it out. She said she would buy it too.

After this compliment, I was quite surprised and wore it more often in the following days. The initially musty scent fades quickly, leaving a pleasant, subtle fresh fragrance with musk and flowers and a hint of woodiness, very fine in the background, perfect for everyday wear and the office. I really enjoy wearing it now and am glad I kept it!"
Lush Sapphire,08/04/2022,DidoA,F,6,HELPFUL REVIEW,11,Petite robe noire,"The little black dress is indispensable in my wardrobe. It can be easily styled and fits into any life situation. Whether it's a business meeting, cocktail or party dress, or (WARNING: ""black"" humor) a funeral.
In short, it's an all-rounder. And why am I writing so extensively about my beloved piece of clothing? Because my Narciso for her has been empty for a few weeks now, and I only just realized that this fragrance is my all-rounder that I always reach for when I don't know what to wear…
If for her edt were a piece of clothing, it would be THE LITTLE BLACK DRESS. My safe haven. Three sprays and I'm ""properly"" dressed.

The scent is floral-creamy, slightly spicy - very pleasant. In a few reviews, I've read that the perfume is perceived as cool. I find the scent rather warm and cozy, somehow sensual. I can sense it on my skin for at least 8 hours - on clothing even longer.
P.S.: NR EdT has been repurchased and is now a permanent part of my wardrobe / uh, fragrance cabinet."
Lush Sapphire,02/11/2012,Cenwen,F,66,,6,Black or pink... that's the question here :D,"Since I've had For Her EdT in my collection for a while now, I will write a comment. I confess to being a Narciso Rodriguez fan and will always remain one. However, I must say that I will not repurchase For Her EdT once it's empty. The only reason for this is that it does not last as long as the EdP.

The EdT starts off more orangey, then relatively quickly transitions to a scent note that I absolutely love in the EdP - and this note fades away quite quickly. What remains is a fragrance that smells good but is rather mild and unfortunately not very noticeable (not to mention that I can hardly smell it after about 1 hour).

Personally, I prefer the bottle (since I'm not really into pink) - however, everyone else thinks the EdP suits me much better, and I agree. The scent lasts a long time, and this beautiful powdery musk note is also perceived better than in the EdT. I wear the EdP really in every season, and it fits perfectly ;).

I can definitely recommend the fragrance as it smells really good - but unfortunately, it is too weak for me. When I wear For Her, I want the full, warm, powdery scent that lasts for hours."
Lush Sapphire,08/25/2022,Jasminlove97,F,0,,12,Lady Boss or Date Night for Softer Angels,"It’s just before eight o'clock, the weekly meeting is about to begin. The employees are already seated, most of them middle-aged men in suits and ties. They are waiting for the boss. One minute before eight, you can first hear a gentle rhythm, then gradually getting a bit louder - not loud, but quite softly - click, click, click. Exactly at eight o'clock, the door opens, and she enters the room. She looks fantastic as always. Her hair, reaching to her collarbone, is tied back in a ponytail, and her black, elegant jeans make her long legs appear even longer. Her nude-colored pumps complete the look. Surrounded by a cloud of charisma, confidence, and professionalism, she walks to the head of the table and takes her seat. She places her folder on the table, sits down, crosses her legs in a ladylike manner, and greets her employees.

That same evening in a townhouse in the suburbs: she is getting ready for date night with her husband. The kids are already in bed, and the grandparents have just arrived to babysit. She wears tight jeans and a high-necked blouse. After applying a softly shimmering rose-colored gloss to her lips, she reaches for the bottle and sprays - not much, just two spritzes. She looks like an angel - gentle and lovable. However, the cloud of confidence and a certain sexiness that now envelops her changes her appearance. No one can quite put their finger on what it is. It’s as if someone has flipped a little switch; she has that special something. It’s not something that usually defines her or fits her in everyday life - but tonight, for this ONE evening, she is not just the sweet angel.

I see this fragrance on two women: on one hand, on a confident woman as the perfect signature scent, and on the other hand, on a softer, sweeter woman as an evening fragrance."
Lush Sapphire,12/14/2021,Ineke89,F,53,HELPFUL REVIEW,6,Serious Clean Scent,"Fragrance notes (without guarantee):
Top: Bergamot
Heart: Orange Blossom, Osmanthus
Base: White Musk, Vetiver, Cedar, Amber, Vanilla, Patchouli

This scent will likely appeal to people who don't usually wear or enjoy perfume.
A clean, balanced musk fragrance. Fresh out of the shower, well-groomed, and stylishly dressed for the office.

The scent impression: Fresh, clear, subtle, elegant, well-groomed, unobtrusive, self-confident, serious, straightforward.
What the scent is not: Sensual, seductive, loud, exotic, mysterious, playful, sexy, romantic.

This scent does not clash. It is perfect for professional everyday life, leisure, or official occasions. You smell pleasantly well-groomed, but you are not trying to attract the wrong kind of attention. Sometimes you just want to smell good. Make a good impression while maintaining a certain noble distance. Perhaps even a bit aloof and not easily decipherable, yet exuding competence. For example, in a job interview.

I actually perceive the scent as unisex. I can also imagine it on men. Personally, I feel that the scent lacks the typically feminine, delicate quality that conveys comfort and intimacy. If you want something a bit more sensual and powdery, you should give the Eau de Parfum from N.R. For Her a chance. The EdP contains a bit more rose and also peach, which overall smells more like feminine skin than the Eau de Toilette being discussed here.

Blind purchase recommendation if you are looking for an all-rounder that does not clash and has that fresh out of the shower feeling to spray on."
Lush Sapphire,12/15/2022,Steffi91,F,21,HELPFUL REVIEW,9,Perfect Perfume,"This perfume is simply perfect. It smells high-quality, has good longevity and sillage, the notes are well balanced, and the scent impression is simply stable - there is no significant development, it just smells consistently valuable, heavy, but definitely does not come across as an old lady scent.

Personally, I can't really identify the individual notes, but the overall composition is exactly what I expect from a good perfume.

For me personally, it's not an everyday scent; it's too heavy for that. But for going out or special occasions, it is ideal.
A definite recommendation."
Lush Sapphire,11/02/2023,Laurea,F,6,,9,Date Fragrance,"This is a perfect fragrance for a date.

It is sexy and seductive. I think this is because it has a sweet side but also somehow something smoky and masculine about it.
From experience, this masculinity gives just the right ""kick,"" a certain ""edginess"" for a women's fragrance.

I also own the body lotion of this, which I almost prefer to use over the perfume itself, as it really lasts a long time."
Lush Sapphire,05/02/2023,Jennands,F,4,HELPFUL REVIEW,9,He just doesn't like me...,"A few years ago, a former colleague used ""For Her (Eau de Toilette) | Narciso Rodriguez,"" and she scented the entire hallway with a powdery-creamy simply wonderful fragrance.

Because I liked it so much, I bought a set with the perfume and a cream.

However, my nose only detects a slightly bitter, harsh, undefinable scent, so I first gifted the cream, which smelled totally great on my colleague.
A few weeks later, I also gave away the EdP, just as bitter, harsh, and undefinable, yet it was fantastic on her.

A few years later, I tried the EdT. The bottle smelled harsh, bitter, and undefinable, and from the first spray to several hours later, there was no change on either moisturized or non-moisturized skin. I also tried layering it with ""Narciso (Eau de Parfum) | Narciso Rodriguez,"" but unfortunately, that didn't help at all.

I love the fragrances from NR, I have ""Narciso (Eau de Parfum Poudrée) | Narciso Rodriguez,"" ""Narciso (Eau de Parfum Rouge) | Narciso Rodriguez,"" the Ambree (couldn't link it), ""For Her Fleur Musc (Eau de Parfum) | Narciso Rodriguez,"" ""For Her Musc Noir | Narciso Rodriguez,"" and a sample of ""For Her Musc Noir Rose | Narciso Rodriguez,"" and I adore all of them, but this one just won't smell good on me :-("
Lush Sapphire,10/10/2011,Callas,F,187,VERY HELPFUL REVIEW,7,Long-term favorite,"With the title, I have already outed myself!
It is one of the few fragrances that I have purchased a second time (large version).
I agree with Very's comment. I don't find the honey scent intrusive or too sweet. Sprayed on in the morning, I have also had very good experiences at work. I haven't enveloped anyone, and my colleague next door has a very good nose ;-)
The heart and base notes unfold quickly. Again, I discover the woody notes as if made for me. Warm and sensual, yes, for cuddling, and that's why I occasionally spray it on my bed linens. Wonderful dreams..........."
Lush Sapphire,12/08/2022,Pollyanna,F,7,HELPFUL REVIEW,9,"First No, then Maybe, then Definitely YES","The more I got to smell this fragrance, the more I learned to love it. At first, I found it too sweet and somewhat scratchy in the nose on the first sniff. However, over time it became so pleasant and even addictive that I (which is extremely rare for me) bought a 100 ml bottle of it.

Now about the scent, which according to the manufacturer has only 4 notes: at the beginning, I only smell Osmathus. After less than 15 minutes, the addictive melange of amber, patchouli, and musk unfolds in combination with the somewhat fading Osmathus note. In the drydown, the fragrance becomes creamier and amber-soft, as I said, it's loveable and suitable for everyday wear despite its strength, if you only take 2 sprays ;)"
Lush Sapphire,11/29/2024,Mscamouflage,F,19,,7,Something is missing...,"and something is too much, but I can't say what. It somehow feels too strict on me, cool and aloof, slightly old-fashioned floral water. It's not an unpleasant scent in itself, but I'm missing that certain ""something"" that triggers something in me... after a while, I get a headache and become a coughing candidate (once again...). I had hoped that I wouldn't react to it because of the few fragrance notes, but unfortunately, I do. I wanted to like it... However, I seem not to be the only one with this feeling. Just one spray and yet it overwhelms. Not soft enough, it lacks liveliness/some kind of complexity. I see a straightforward, self-confident, distant, self-focused office worker (of course, not everyone is like that)... Sometimes the simple scents are the go-to ones, but this one just does nothing for me. The mental imagery (I am a very imaginative person) is absent. I also feel somehow not ""up to it"" enough for it. Which is not necessarily good or bad. Difficult :D I believe this one works super differently on everyone, it suits one person, or it doesn't (like with almost all fragrances, but with this one, it stands out to me in a particular way)."
Lush Sapphire,08/24/2023,Sbel,F,47,,8,.. Never Forget Me ..,"Perfume that I have been wearing for 6 years.. I have the EDT in a black bottle. I could be on my third bottle. It is very fruity, as two sprays are already sufficient. The longevity is also very nice. However, although it takes on a fresh form over time, it creates a heavy feeling in the summer months during the first moments of boredom. I can't say that it is heavy for daily wear, but it is an ""ambitious"" or ""dominant"" scent. Clear and sharp character. You know, sometimes you want to smell fresh and light, peacefully, your current combination or the environment you are going into requires this; it does not convey the feeling of freshness, cleanliness, and lightness. It dominates especially in the first squeeze. Nevertheless, it is a perfume that cannot imitate a clear scent, very sexy, and you can never say ""it smells like this scent."" There are rumors that the formula contains pheromones, even compared to women's sweat. I love it and connect with it and never get bored.. I want to have it forever, thank you F. Kurkdjian.
I find the beautiful bottle very nice.. Suitable for every season and for independent women. Love.."
Lush Sapphire,12/26/2013,Syndala,F,19,,11,End of the Line,"The search for perfumes is over. In an instant, my craving for new scents vanished when I finally held NR For Her in my hands. It all started in August of this year when I had the idea to get myself a NEW fragrance. There was no talk of a collection at that point, and I found it quite challenging to navigate the vast selection in drugstores. Then I stumbled upon Parfumo, and..."
Lush Sapphire,09/10/2013,Pluto,F,353,VERY HELPFUL REVIEW,6,My Skin Chemistry - or Was the Formula Changed?,"Many years ago, I attended a business English course and I still meet two of those ""students"" once or twice a year for dinner. I was sitting outside at the market, waiting. Petra rushed over and with her came an enchanting scent to the table, spicy, very woody, and fresh. I couldn't get enough of smelling her. ""What is that?"" I asked. ""For her, the black one, by Rodrigues, I treated myself!"" At that time, I was already looking for a new signature scent and I immediately noted this fragrance in my mind. Actually, fragrances from friends are taboo for me, but when you rarely see each other, it's okay. So the next day, I went to the city and bought this scent. My mother was still alive then and sniffed me, ""hm, herb, but nice."" Some time ago, I repurchased For Her, but now it doesn't smell woody and herbaceous anymore; instead, I primarily perceive sweet honey, which according to the fragrance pyramid isn't even included. I thought I might have accidentally gotten the ""rosé"" one, but no, it's definitely the right scent. Since then, I've been testing it again and again, but it doesn't smell the same on my skin as it used to, which is very unfortunate. At the next meeting, I will probably gift it to Petra."
Lush Sapphire,07/14/2012,Jennytammy,F,60,VERY HELPFUL REVIEW,6,Love at First Whiff,"I was fortunately able to get a sample. Since I had never tried a fragrance from Narciso Rodriguez before, I thought I would give it a shot, as the scent description and the comments sounded so good. And I must say, I love this fragrance! From the very first spray, I was in love :-) For me, it is a totally warm, sensual, and powdery scent. I don't pick up any honey at all; I don't find it sweet either. The amber note is very present for me, and that's exactly what I like so much. The longevity is quite good, but it could be just a tad better for me."
Lush Sapphire,01/14/2023,Elume,F,9,,10,Winter & Autumn,"At first, the scent feels a bit unfamiliar to me. I can't quite say why. However, the doubts disappeared after 20 minutes and I feel very comfortable. A very balanced and elegant blend. Not too intrusive. Works for me in the colder seasons always. However, it doesn't clash either.

I really like the bottle, the minimalist design, by Narciso Rodriguez anyway.

Great fragrance, it will have a permanent place in my collection."
Lush Sapphire,09/08/2023,MsGina,F,5,,10,The best friendships begin....,"....often with ""I didn't like you before."" I'm sure some of you know that, right?

With NR Fleur Musc, it was love at first spray for me. After reading the reviews of the original here, I thought I couldn't go wrong with a blind purchase. Far from it, I hated it. It actually made me feel almost nauseous and was immediately scrubbed off my wrist.
I had read something about a ""clean scent."" Strange.

After I eventually tested the EdP and found it bearable, the fragrance, which had been languishing in some dark drawer, got another chance, and this time a real one.
It no longer caused nausea with a light application, but it still wasn't sparkling at the beginning.

Strangely enough, I've never been approached about a fragrance so often.
Compliments like ""Mmmm, you smell so good again"" and ""Excuse me, may I ask what perfume you're wearing? It smells so good""
were suddenly the order of the day.
And with each wear, it grew more dear to me.

But how does it smell now?
For me, it's not sweet, not floral, not freshly showered, but warm and familiar, like me, and in an intimate way, erotic yet still suitable for daytime, as long as it's applied sparingly!

I just don't wear it while exercising; I wouldn't want to subject my ""boys"" to that.

In the past year, it has become one of my most frequently and dearly worn fragrances; somehow it merges with me. The EdP has also moved in with me, and both have almost replaced Fleur Musc."
Lush Sapphire,12/14/2022,Dooooo,F,12,,11,Love at first sight. Love at second sniff.,"Between me and Narciso Rodriguez ""for her,"" it was not ""love at first sniff."" But it was ""love at first sight."" This black cube with clear letters, which comes without any frills, captivated me from the very beginning. For a long time, I only had a single, fresh-citrusy perfume as my signature scent and couldn't imagine that there was something better out there. Please,..."
Lush Sapphire,02/06/2024,MonetsMuse,F,3,,6,What is wrong with me?,"I feel like I've sniffed 99% of all designer fragrances, many of which I've worn or recommended, but I just can't warm up to this creation. To this day, it's a mystery to me why it is a signature scent for so many. So boring, unremarkable, but overall just intrusive. It does not flatter my sense of smell at all, and I wonder every time what is wrong with me?! This fragrance has managed to disappoint me anew every time; as soon as the sample is in the Douglas package, I give it a chance, and unfortunately, it always ends up in the ️, much to my annoyance. Maybe it’s all the result of an unresolved childhood trauma; psychologists among you may enlighten me. Until then, I will gladly keep my distance from this scent."
Lush Sapphire,12/29/2013,Tugendrose,F,1,HELPFUL REVIEW,5,Without Words,"Unfortunately, it can't be done without words. But for this fragrance, you only need one thing: YES! I could write a hymn here, but that already exists. The only downside is that you won't find anything better when you feel like something new. I have reserved this scent for the most beautiful evenings and nights of the year. My everyday fragrances can't compete - but they are just everyday. For her is my dot on the i - but ""chen"" is too cute. My I."
Lush Sapphire,01/08/2024,Snifflikeani,F,10,,7,We Will Not Be Friends…,"So don’t get me wrong. The scent is certainly well-made, thoughtful, and many praise it to the skies; however, it is just not my cup of tea. To me, it actually smells a bit vintage, and the patchouli comes across as too blunt for my taste. I would say it is definitely not a blind buy candidate. I can understand why many like it, though. It does have something darkly seductive about it, but unfortunately, it does not seduce me."
Lush Sapphire,04/02/2023,Sobornable,F,14,,9,A Daily Companion - The Unobtrusive Beauty of Narciso Rodriguez' For Her EdT,"Narciso Rodriguez' For Her EdT is a wonderful addition to any perfume collection. It is an uncomplicated fragrance that gently caresses without being intrusive. The perfume is perfect for daily wear and can be worn on any occasion - it always works.

The For Her EdT by Narciso Rodriguez has a harmonious composition of floral and musk notes that create a warm yet fresh scent.

The longevity of the perfume is satisfactory, allowing it to remain pleasantly noticeable throughout the day. The scent intensity is neither too strong nor too weak, making it a perfect companion for everyday life.

Overall, Narciso Rodriguez' For Her is an uncomplicated and unobtrusive fragrance that gently caresses and always fits. It is a timeless classic that never goes out of style."
Lush Sapphire,01/24/2011,Woelfin,F,243,HELPFUL REVIEW,7,If only I knew ...,"... whether the EdT is on my right or left wrist, then I would already be a big step further, damn it. It starts off really well, as you can easily tell. And now I actually have to get up and somehow figure out which wrist I sprayed the EdT on and which one the EdP ... Very nice!

... So, now then. You really can't tell anyone what's going on with me.
So: First of all, thanks to the lovely Blanche for the sample. And beforehand: Personally, I find the difference between EdT and EdP quite small. So in that regard, I can only partially agree with Antoine. I can't deny that if you sniff a little more closely, you can definitely smell differences - especially in the softness of the scent - but if you served me the EdT and EdP side by side blindfolded, I wouldn't have the slightest clue which is which. Not a hint.

The EdT is very floral and yet has a distinctive note that I liked (and still like) right away. It smells elegant and feminine to me, and those who don't overdo it will be absolutely rewarded. I find these fragrance notes heavenly and a touch more pleasant (on me) than the EdP, which tickles my nose a bit. I don't perceive it as an everyday scent. Almost a bit too precious.

And the kicker is: I find the EdT much more present, even though it seems very delicate and creamy to me, than the EdP, which seems to be fading a bit on my other wrist.

By the way, this scent reminds me of something that I totally associate with Yves Rocher. I believe they MUST have something that smells similar. This scent feels very familiar to me, even though I have never smelled it before. But I immediately thought of Yves.

Conclusion: I want it!"
Lush Sapphire,09/09/2016,Ahu,F,4,,5,Radiant Secret in the Dark Night....,"The black brother of Love in White.... A cloud of powder envelops me warmly and darkly, swirling around, the mandarin shines out, orange from the night, rising up, making me glow... Vanilla adds the cuddle factor, perfect.

I bought it on my way to a date and because I was (as usual) running late, I sprayed it on in the café... spontaneously, the ladies at the neighboring table wanted to know what I was wearing...

Well, my secret of course... my dark one :-))))))"
